OPEID,INSTNM,CITY,STABBR,ADM_RATE,SAT_AVG_ALL,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,PPTUG_EF,PPTUG_EF2,CURROPER,NPT4_PUB,NPT4_PRIV,COSTT4_A,COSTT4_P,TUITIONFEE_IN,TUITIONFEE_OUT,TUITIONFEE_PROG,TUITFTE,INEXPFTE,AVGFACSAL,PFTFAC,PCTPELL,APPL_SCH_PCT_GE4,APPL_SCH_PCT_GE5,DEP_INC_AVG,IND_INC_AVG,DEBT_MDN,DEBT_MDN_SUPP,GRAD_DEBT_MDN_SUPP,GRAD_DEBT_MDN10YR_SUPP,RPY_3YR_RT_SUPP,LO_INC_RPY_3YR_RT_SUPP,MD_INC_RPY_3YR_RT_SUPP,HI_INC_RPY_3YR_RT_SUPP,COMPL_RPY_3YR_RT_SUPP,NONCOM_RPY_3YR_RT_SUPP,DEP_RPY_3YR_RT_SUPP,IND_RPY_3YR_RT_SUPP,PELL_RPY_3YR_RT_SUPP,NOPELL_RPY_3YR_RT_SUPP,FEMALE_RPY_3YR_RT_SUPP,MALE_RPY_3YR_RT_SUPP,FIRSTGEN_RPY_3YR_RT_SUPP,NOTFIRSTGEN_RPY_3YR_RT_SUPP,C150_L4_POOLED_SUPP,C150_4_POOLED_SUPP,C200_L4_POOLED_SUPP,C200_4_POOLED_SUPP
898800,Lurleen B Wallace Community College,Andalusia,AL,NULL,NULL,1372,0.7259,0.2493,0.0087,0.0058,0.0022,0,0.0051,0.0007,0.0022,NULL,0.2937,NULL,1,8041,NULL,13204,NULL,4170,7500,NULL,1757,5904,5629,0.6531,0.5753,0.10395189,0.068728522,22396.09745,16519.96037,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.206851523,NULL,0.261864826,NULL
102600,Marion Military Institute,Marion,AL,0.6034,1040,411,0.5766,0.2287,0.1022,0.0365,0.0122,0.0049,0.0292,0,0.0097,NULL,0,NULL,1,11013,NULL,16520,NULL,8570,14570,NULL,2443,6128,5909,0.75,0.4424,0.307692308,0.21875,72046.88999,3084.445434,5500,5500,11500,127.673575,0.606217617,0.403225806,0.666666667,0.741935484,0.672413793,0.574626866,0.629834254,PrivacySuppressed,0.474226804,0.739583333,0.606060606,0.607594937,0.636363636,0.607476636,0.248426708,NULL,0.283014723,NULL
102800,Miles College,Fairfield,AL,NULL,NULL,1663,0.018,0.9693,0.0054,0,0,0.0006,0.0066,0,0,NULL,0.0523,NULL,1,NULL,15217,21336,NULL,11454,11454,NULL,5101,4921,4026,0.7786,0.8227,0.409703504,0.32884097,26500.82362,8679.795593,12908.5,12908.5,36569,405.9908665,0.216788916,0.206047032,0.230769231,0.314814815,PrivacySuppressed,0.21440536,0.195329087,0.287769784,0.208409506,0.285714286,0.24433657,0.188235294,0.215217391,0.213051823,NULL,0.189705012,NULL,0.251906423
102900,University of Mobile,Mobile,AL,0.7125,1058,1472,0.6461,0.216,0.0122,0.0095,0.0163,0.0007,0.017,0.0306,0.0516,NULL,0.1461,NULL,1,NULL,17970,30108,NULL,18690,18690,NULL,10339,6715,5024,1,0.5032,0.236914601,0.151515152,64541.61214,28513.36794,22500,22500,27000,299.75535,0.755856967,0.662198391,0.804597701,0.890243902,0.8101983,0.713347921,0.846681922,0.64640884,0.69261477,0.862416107,0.740213523,0.795652174,0.714285714,0.808564232,NULL,0.457751174,NULL,0.428602653
100400,University of Montevallo,Montevallo,AL,0.8729,1070,2610,0.7368,0.1398,0.023,0.0065,0.0069,0.0011,0.018,0.0134,0.0544,NULL,0.1004,NULL,1,15003,NULL,20209,NULL,10000,19690,NULL,7161,7719,7035,0.5951,0.4136,0.187019641,0.131511529,61683.7643,22430.87367,15872,15872,23400,259.78797,0.771186441,0.688,0.803125,0.857142857,0.874439462,0.679435484,0.802575107,0.676595745,0.726950355,0.837837838,0.799382716,0.7,0.767507003,0.778443114,NULL,0.459535962,NULL,0.441472895
569700,Northwest-Shoals Community College,Muscle Shoals,AL,NULL,NULL,3235,0.8195,0.127,0.0343,0.0031,0.0065,0.0009,0.0071,0,0.0015,NULL,0.4331,NULL,1,4678,NULL,9111,NULL,4140,7470,NULL,1338,5013,6055,0.5366,0.5233,0.079571538,0.047819434,33366.23519,17147.37023,5500,5500,11500,127.673575,0.509727626,0.427828349,0.637795276,0.685714286,0.72,0.487068966,0.578947368,0.451313756,0.448240166,0.730103806,0.514962594,0.508158508,0.508038585,0.565789474,0.119236338,NULL,0.203530533,NULL
101600,University of North Alabama,Florence,AL,0.8092,1028,5536,0.715,0.1384,0.0246,0.0038,0.0112,0.0011,0.0208,0.0495,0.0358,NULL,0.1358,NULL,1,11476,NULL,15058,NULL,7078,12670,NULL,6530,6814,7152,0.9882,0.4192,0.180658436,0.111522634,56504.59265,24616.10903,12542,12542,21750,241.4695875,0.687901008,0.578892372,0.750328515,0.811494253,0.861519608,0.585598824,0.71166033,0.618055556,0.628427128,0.791937581,0.733928571,0.637438424,0.682953312,0.709646609,NULL,0.322248727,NULL,0.365572797
103100,Northeast Alabama Community College,Rainsville,AL,NULL,NULL,2376,0.8885,0.0181,0.0526,0.0055,0.0295,0,0.0034,0.0021,0.0004,NULL,0.3973,NULL,1,2544,NULL,7860,NULL,4200,7530,NULL,1904,4473,6099,0.372,0.628,0.070484582,0.042951542,30995.32168,17740.18016,3500,3500,5100,56.620455,0.608823529,0.527415144,0.704166667,0.804347826,0.735294118,0.563126253,0.671186441,0.561497326,0.557874763,0.802816901,0.629550321,0.563451777,0.614334471,0.660714286,0.259129103,NULL,0.318402564,NULL
103300,Oakwood University,Huntsville,AL,0.3435,924,1854,0.0102,0.8495,0.0237,0.0016,0.0038,0,0,0.082,0.0291,NULL,0.0453,NULL,1,NULL,26954,34705,NULL,16234,16234,NULL,11909,7656,5307,1,0.5066,0.376651982,0.266519824,59000.41566,17961.33574,22000,22000,30500,338.612525,0.439215686,0.384848485,0.473498233,0.510638298,0.608108108,0.387858347,0.44045677,0.443661972,0.409594096,0.51627907,0.485981308,0.376175549,0.422818792,0.46184739,NULL,0.371902479,NULL,0.41407852
103400,Alabama Southern Community College,Monroeville,AL,NULL,NULL,1218,0.5452,0.4187,0.0074,0.0057,0.0131,0,0.0016,0.0008,0.0074,NULL,0.2726,NULL,1,4998,NULL,10701,NULL,4200,7530,NULL,3125,6731,5869,1,0.5602,0.200779727,0.137426901,18696.30962,11377.9983,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.249409489,NULL,0.315534351,NULL
2296000,Prince Institute-Southeast,Montgomery,AL,NULL,NULL,102,0.6667,0.2745,0.0294,0.0098,0,0,0,0,0.0196,NULL,0,NULL,1,NULL,20904,24676,NULL,9685,9685,NULL,10722,5269,4710,NULL,0.6446,0.083743842,PrivacySuppressed,62235.67795,32149.79786,12667,12667,21739,241.347465,0.702702703,0.625,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.6875,PrivacySuppressed,0.678571429,0.660377358,PrivacySuppressed,0.691176471,PrivacySuppressed,PrivacySuppressed,0.725,0.258634483,NULL,PrivacySuppressed,NULL
569200,Reid State Technical College,Evergreen,AL,NULL,NULL,414,0.471,0.4928,0.0121,0.0024,0.0145,0.0048,0.0024,0,0,NULL,0.372,NULL,1,4912,NULL,9693,NULL,4260,7590,NULL,1331,5559,5875,0.6842,0.701,0.118863049,0.07751938,17981.80594,13481.66227,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.356089773,NULL,0.457968702,NULL
103000,Bishop State Community College,Mobile,AL,NULL,NULL,3363,0.2551,0.672,0.0152,0.0149,0.0077,0.0015,0.0095,0.0214,0.0027,NULL,0.3547,NULL,1,5145,NULL,10059,NULL,4200,7530,NULL,1692,5734,6173,0.568,0.6352,0.184553081,0.125542378,17653.7801,11704.66523,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.124901203,NULL,0.218287989,NULL
103600,Samford University,Birmingham,AL,0.7697,1153,2995,0.8114,0.0664,0.0664,0.008,0.003,0.0007,0.01,0.0304,0.0037,NULL,0.0504,NULL,1,NULL,24093,38835,NULL,26328,26328,NULL,17548,14054,8261,0.9939,0.1494,0.351351351,0.265356265,104743.7313,28775.25852,20000,20000,23236,257.9672338,0.915360502,0.856164384,0.913705584,0.945392491,0.961139896,0.848,0.933572711,0.790123457,0.883333333,0.934673367,0.914841849,0.914798206,0.877862595,0.929606625,NULL,0.702598672,NULL,0.739754619
4067300,Selma University,Selma,AL,NULL,NULL,447,0.0336,0.9664,0,0,0,0,0,0,0,NULL,0.2841,NULL,1,NULL,8427,11187,NULL,5840,5840,NULL,4873,3672,3232,0.84,0.75,0.20113852,0.113851992,12766.20811,6715.769601,3775,3775,PrivacySuppressed,PrivacySuppressed,0.157894737,0.138888889,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.125,PrivacySuppressed,PrivacySuppressed,0.162162162,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,0.395748338,NULL,0.3006
569100,Shelton State Community College,Tuscaloosa,AL,NULL,NULL,4859,0.5526,0.347,0.0047,0.0111,0.0033,0.0004,0.0132,0.0012,0.0665,NULL,0.495,NULL,1,8587,NULL,13007,NULL,3900,7230,NULL,2285,4407,4584,0.4248,0.5217,0.167443409,0.117177097,21768.48332,12477.59657,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.093549825,NULL,0.138370919,NULL
103800,Snead State Community College,Boaz,AL,NULL,NULL,2161,0.8242,0.0551,0.0689,0.0079,0.0222,0.0005,0,0.0014,0.0199,NULL,0.2883,NULL,1,3884,NULL,9622,NULL,4260,7590,NULL,2092,3589,4693,0.2986,0.5743,0.150367439,0.091577162,35878.37327,19052.95137,3500,3500,4500,49.959225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.303575146,NULL,0.322287805,NULL
105700,University of South Alabama,Mobile,AL,0.8604,1064,11048,0.6374,0.229,0.0246,0.0337,0.0088,0.0018,0.0226,0.0284,0.0137,NULL,0.2076,NULL,1,13027,NULL,17125,NULL,6948,13596,NULL,6914,10325,7212,0.6418,0.3743,0.193429952,0.125797101,57762.33664,24518.50427,15000,15000,25000,277.55125,0.701489269,0.63446712,0.750668449,0.805970149,0.828006973,0.623937677,0.7266028,0.668896321,0.649853801,0.78680203,0.714235002,0.686666667,0.68913649,0.724566859,NULL,0.350631543,NULL,0.419900501
104100,Spring Hill College,Mobile,AL,0.4627,1100,1269,0.6643,0.1608,0.0875,0.0071,0.0063,0,0.0236,0.0134,0.037,NULL,0.0504,NULL,1,NULL,18555,43325,NULL,30924,30924,NULL,10653,6999,6057,0.597,0.3328,0.514820593,0.4024961,79707.19369,12690.42063,20500,20500,27000,299.75535,0.811918063,0.725388601,0.833333333,0.88372093,0.893719807,0.760606061,0.83143508,0.71875,0.757692308,0.862318841,0.818435754,0.812865497,0.776397516,0.83030303,NULL,0.588991724,NULL,0.636353516
2270400,Southeastern Bible College,Birmingham,AL,0.9615,970,160,0.625,0.2938,0.0313,0,0.0063,0,0.0063,0.0063,0.0313,NULL,0.1875,NULL,1,NULL,12954,19127,NULL,11370,11370,NULL,10496,4314,4577,1,0.6089,0.128,0.08,56100.6734,31621.67203,19414.5,19414.5,30083,333.9829702,0.496062992,0.420289855,0.5625,PrivacySuppressed,PrivacySuppressed,0.466666667,0.595744681,0.4375,0.472527473,0.555555556,0.549019608,0.460526316,0.489361702,0.515625,NULL,0.239086957,NULL,0.33899322
104400,Stillman College,Tuscaloosa,AL,0.43,882,863,0.0626,0.9224,0.0104,0.0023,0,0,0,0,0.0023,NULL,0.0637,NULL,1,NULL,17473,24744,NULL,15901,15901,NULL,10367,4330,4743,1,0.7429,0.430531732,0.33619211,33039.48904,6981.93518,19000,19000,38359,425.863536,0.293563579,0.265882353,0.283018868,0.583333333,0.401315789,0.260869565,0.303411131,0.226666667,0.276051188,0.411764706,0.28990228,0.297213622,0.300925926,0.290102389,NULL,0.257584545,NULL,0.315780263
104600,Talladega College,Talladega,AL,NULL,NULL,894,0.0391,0.8949,0.0257,0.0045,0,0.0056,0.0034,0,0.0268,NULL,0.0503,NULL,1,NULL,9062,18758,NULL,11492,11492,NULL,13302,6876,5063,0.8182,0.9663,0.41509434,0.33254717,24748.36115,11144.68231,19000,19000,32000,355.2656,0.292479109,0.254032258,0.366666667,PrivacySuppressed,0.476190476,0.237037037,0.248091603,0.414893617,0.276527331,0.391304348,0.363636364,0.17037037,0.315789474,0.303225806,NULL,0.494891525,NULL,0.304938565
573400,H Councill Trenholm State Technical College,Montgomery,AL,NULL,NULL,1262,0.4263,0.5523,0.0048,0.0095,0.0008,0,0.0024,0,0.004,NULL,0.4374,NULL,1,6067,NULL,9955,NULL,3288,5952,NULL,2371,8051,6058,0.6636,0.6097,0.139807898,0.104589114,20560.07496,13070.22006,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.335304834,NULL,0.50624,NULL
104700,Troy University,Troy,AL,0.6821,990,16208,0.4908,0.3672,0.0297,0.0083,0.0081,0.001,0.0201,0.0239,0.051,NULL,0.438,NULL,1,11168,NULL,16877,NULL,7276,13612,NULL,8133,5260,5996,0.4007,0.4758,0.168827697,0.102125384,53199.94291,26006.44673,17750,17750,26000,288.6533,0.543508214,0.472240915,0.631102362,0.772511848,0.759918616,0.518395443,0.620948482,0.507029053,0.488828416,0.703058624,0.551253918,0.524244554,0.536631016,0.581232843,NULL,0.345579703,NULL,0.38594957
105000,Tuskegee University,Tuskegee,AL,0.3511,937,2584,0.0019,0.7752,0.0019,0.0008,0.0004,0,0,0.0031,0.2167,NULL,0.0449,NULL,1,NULL,28909,32853,NULL,18900,18900,NULL,14071,13235,6679,0.9685,0.6453,0.559386973,0.453639847,50819.81847,4590.445257,23687.5,23687.5,33250,369.1431625,0.618340611,0.598901099,0.626535627,0.656084656,0.828947368,0.603932584,0.625,0.53164557,0.611386139,0.635820896,0.640264026,0.599236641,0.622302158,0.621169916,NULL,0.448089488,NULL,0.477271419
2170600,United States Sports Academy,Daphne,AL,NULL,NULL,80,0.2125,0.1125,0.0875,0.025,0,0,0.0125,0,0.55,NULL,0.825,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13741,3428,5755,0.2258,0.4701,0.25,0.15625,55946.08324,26754.27284,16248,16248,30095.5,334.1217458,0.72826087,0.690909091,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,0.718309859,PrivacySuppressed,0.692307692,0.71875,PrivacySuppressed,PrivacySuppressed,0.734177215,0.688888889,0.756097561,NULL,NULL,NULL,NULL
573300,Bevill State Community College,Jasper,AL,NULL,NULL,3212,0.8032,0.1541,0.014,0.0044,0.0025,0,0.0075,0,0.0143,NULL,0.4384,NULL,1,8303,NULL,13443,NULL,4230,7560,NULL,1857,6162,6153,0.3519,0.5844,0.116063548,0.075022065,21715.79745,16154.91348,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.153248792,NULL,0.292400356,NULL
1146200,University of Alaska Anchorage,Anchorage,AK,NULL,NULL,13116,0.5759,0.0361,0.0735,0.0722,0.0681,0.0085,0.0982,0.0184,0.0491,NULL,0.4516,NULL,1,8160,NULL,13180,NULL,5147,15206,NULL,5732,9844,8471,0.8852,0.2473,0.078622612,0.046974522,63692.4151,28161.16969,11336.5,11336.5,20675,229.5348838,0.747384537,0.676622631,0.783891547,0.836343115,0.915754923,0.696333333,0.79031339,0.712270804,0.678072289,0.827338129,0.774207555,0.711588542,0.744795682,0.766888677,NULL,0.255403123,NULL,0.302930917
884300,Alaska Bible College,Palmer,AK,NULL,NULL,26,0.8846,0,0.0385,0,0.0385,0,0.0385,0,0,NULL,0.1923,NULL,1,NULL,9592,13380,NULL,9200,9200,NULL,5777,14539,2500,NULL,0.2182,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,NULL,PrivacySuppressed
106300,University of Alaska Fairbanks,Fairbanks,AK,NULL,NULL,5729,0.4486,0.0229,0.0504,0.0133,0.1403,0.0023,0.0424,0.0119,0.2679,NULL,0.3795,NULL,1,9372,NULL,15035,NULL,4984,15560,NULL,6510,16400,8842,0.9141,0.2349,0.098021583,0.06205036,71252.99734,26671.49027,11247,11247,20000,222.041,0.695026962,0.621776504,0.712477396,0.799492386,0.850666667,0.649883811,0.740046838,0.646095718,0.631966351,0.780487805,0.699346405,0.694986072,0.669421488,0.730177515,NULL,0.30914582,NULL,0.372101336
106500,University of Alaska Southeast,Juneau,AK,NULL,NULL,1488,0.4751,0.0081,0.0551,0.0276,0.1142,0.0155,0.0605,0.0067,0.2372,NULL,0.4899,NULL,1,9462,NULL,16409,NULL,5693,16269,NULL,6158,11626,8027,0.912,0.1834,0.092651757,0.07028754,55578.9526,30218.70375,11750,11750,19437.5,215.7960969,0.732209738,0.665322581,0.755813953,0.842105263,0.8875,0.704845815,0.790178571,0.690322581,0.7003367,0.772151899,0.744985673,0.712707182,0.673913043,0.780141844,NULL,0.121454656,NULL,0.227074595
106100,Alaska Pacific University,Anchorage,AK,0.3745,1008,340,0.5441,0.0294,0.0353,0.0176,0.1706,0.0059,0.0971,0,0.1,NULL,0.3853,NULL,1,NULL,30891,42925,NULL,29810,29810,NULL,13615,10753,5137,1,0.2791,0.141891892,0.094594595,81047.22717,39362.89762,19250,19250,25125,278.9390063,0.768240343,0.655555556,0.842105263,0.847826087,0.890243902,0.697986577,0.846153846,0.708661417,0.688,0.861111111,0.753246753,0.797297297,0.726027397,0.823529412,NULL,0.463923711,NULL,0.363611364
3160300,AVTEC-Alaska's Institute of Technology,Seward,AK,0.4888,NULL,1347,0.5702,0.0171,0.0364,0.0082,0.1715,0.0052,0.0431,0,0.1485,NULL,0.7765,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,1320,5501,21543,6256,1,0.1163,0.060465116,PrivacySuppressed,55607.1453,21089.40958,5500,5500,5583,61.98274515,0.770186335,0.698795181,0.826086957,0.875,0.821428571,PrivacySuppressed,0.816901408,0.733333333,0.692307692,0.871428571,0.878787879,0.748031496,0.836363636,0.773809524,0.908283721,NULL,0.83635007,NULL
2576900,Charter College-Anchorage,Anchorage,AK,NULL,NULL,2191,0.429,0.0374,0.3241,0.0196,0.042,0.0602,0.0612,0,0.0265,NULL,0,NULL,1,NULL,17691,21163,NULL,19882,19882,NULL,20340,6073,3949,0.2115,0.6598,0.059510142,0.029468044,40523.59098,20044.40407,9500,9500,13000,144.32665,0.515252622,0.450612833,0.611538462,0.717391304,0.630597015,0.394268775,0.561576355,0.502670623,0.465058751,0.682105263,0.515822785,0.507936508,0.513513514,0.55538695,NULL,0.34897899,NULL,0.648654054
1146205,Prince William Sound Community College,Valdez,AK,NULL,NULL,134,0.3657,0,0.0672,0,0.0597,0,0.0075,0.0149,0.4851,NULL,0.6493,NULL,1,8775,NULL,12434,NULL,4448,4448,NULL,3126,9474,7202,0.8889,0.2092,0.078622612,0.046974522,63692.4151,28161.16969,11336.5,11336.5,20675,229.5348838,0.747384537,0.676622631,0.783891547,0.836343115,0.915754923,0.696333333,0.79031339,0.712270804,0.678072289,0.827338129,0.774207555,0.711588542,0.744795682,0.766888677,0.113184906,NULL,0.057673077,NULL
2541000,Alaska Career College,Anchorage,AK,NULL,NULL,335,0.4,0.1164,0.0806,0.1493,0.1851,0.009,0.0478,0,0.0119,NULL,0,NULL,1,NULL,14170,NULL,17095,NULL,NULL,13693,6193,1894,3359,0.3714,0.6181,0.0390625,0.015625,55026.66591,19847.74688,8407,8407,9500,105.469475,0.590111643,0.536299766,0.669064748,0.796610169,0.64,0.37704918,0.651162791,0.574596774,0.532407407,0.721649485,0.591911765,0.582278481,0.557692308,0.617283951,0.714578125,NULL,0.748726438,NULL
2295000,Everest College-Phoenix,Phoenix,AZ,NULL,NULL,2761,0.389,0.3158,0.1268,0.0058,0.0283,0.0076,0.0391,0.0004,0.0873,NULL,0.4611,NULL,0,NULL,20126,25089,NULL,12960,12960,NULL,13190,8489,7411,NULL,0.8264,0.084959005,0.048628782,24373.17256,10905.44267,6338.5,6338.5,9500,105.469475,0.230348837,0.20564798,0.327974277,0.502463054,0.39969215,0.178132678,0.305343511,0.219941737,0.211856795,0.408921933,0.249878543,0.180375783,0.231325924,0.247372676,NULL,0.332974973,NULL,0.236863158
2160305,Collins College,Phoenix,AZ,NULL,NULL,254,0.3465,0.0827,0.1614,0.0079,0.0276,0.0118,0.0236,0,0.3386,NULL,0.189,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19717,5313,4869,NULL,0.7475,0.169889503,0.124309392,29864.51822,13841.20227,28354,28354,42103,467.4296112,0.366061163,0.304301834,0.433962264,0.575150301,0.518900344,0.310952865,0.399157895,0.325203252,0.316912972,0.479969183,0.407613742,0.323325635,0.353703704,0.406118143,NULL,0.379182391,NULL,0.369757031
2173204,Empire Beauty School-Paradise Valley,Phoenix,AZ,NULL,NULL,43,0.6047,0.0698,0.1628,0,0.0465,0.0465,0.0233,0,0.0465,NULL,0.2093,NULL,0,NULL,12328,NULL,15718,NULL,NULL,16000,8231,11911,NULL,NULL,0.6598,0.094244604,0.064748201,32711.94477,13713.56796,7392,7392,9522,105.7137201,0.473684211,0.441100602,0.542253521,0.736111111,0.550161812,0.352542373,0.481865285,0.469148936,0.443330763,0.653153153,0.477951636,0.424778761,0.472885033,0.498871332,0.595516854,NULL,0.640803883,NULL
966403,Empire Beauty School-Tucson,Tucson,AZ,NULL,NULL,175,0.2343,0.1029,0.5657,0.0114,0.0629,0,0.0171,0,0.0057,NULL,0.2,NULL,1,NULL,13660,NULL,17171,NULL,NULL,16000,7447,6749,NULL,NULL,0.7843,0.062200957,0.038277512,37396.65757,14435.51614,5781,5781,9046.5,100.4346953,0.386120996,0.340369393,0.433823529,0.608695652,0.475570033,0.279527559,0.434599156,0.348765432,0.342163355,0.564814815,0.395711501,0.270833333,0.382113821,0.414893617,0.538457692,NULL,0.532135321,NULL
107000,Thunderbird School of Global Management,Glendale,AZ,NULL,NULL,2,1,0,0,0,0,0,0,0,0,NULL,1,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62758,53366,10953,0.6027,0,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,6280,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,NULL,NULL,NULL
2199900,American Indian College of the Assemblies of God Inc,Phoenix,AZ,NULL,NULL,77,0.0649,0.1169,0.1948,0,0.5584,0.0649,0,0,0,NULL,0.1169,NULL,1,NULL,12580,20601,NULL,12000,12000,NULL,5550,6669,1954,1,0.7945,PrivacySuppressed,PrivacySuppressed,28966.05403,8939.360022,16750,16750,PrivacySuppressed,PrivacySuppressed,0.46875,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,PrivacySuppressed,NULL,0.51063617,NULL,0.435483871
2317800,American Institute of Technology,Phoenix,AZ,NULL,NULL,278,0.5144,0.241,0.1331,0.0144,0.0072,0.0216,0,0,0.0683,NULL,0,NULL,1,NULL,19019,NULL,21896,NULL,NULL,9150,6018,3061,NULL,NULL,0.4933,0.02172524,0.012140575,37094.82959,23040.8071,6069,6069,6215,68.99924075,0.554477283,0.498589563,0.633977901,0.729508197,0.6184379,0.411931818,0.636363636,0.552286102,0.51873385,0.63091922,0.549107143,0.554465162,0.559610706,0.566037736,0.682357143,NULL,0.794524109,NULL
2100600,Carrington College-Phoenix,Phoenix,AZ,1,NULL,676,0.2618,0.0784,0.5429,0.0044,0.0799,0.0059,0.0118,0,0.0148,NULL,0,NULL,1,NULL,20501,NULL,24417,NULL,NULL,14287,11721,2326,3613,0.5357,0.7255,0.084889317,0.048700674,34105.34753,17729.16745,9475,9475,9500,105.469475,0.475178297,0.421328671,0.581736909,0.729665072,0.530551416,0.307865169,0.529636711,0.452003173,0.438026271,0.657762938,0.472817425,0.482758621,0.472379159,0.511752577,NULL,0.647021648,NULL,NULL
2100611,Carrington College-Mesa,Mesa,AZ,1,NULL,691,0.4486,0.0463,0.3343,0.026,0.1172,0.0072,0.0072,0,0.013,NULL,0.097,NULL,1,NULL,22169,NULL,26492,NULL,NULL,14287,13311,4729,4133,0.24,0.7296,0.084889317,0.048700674,34105.34753,17729.16745,9475,9475,9500,105.469475,0.475178297,0.421328671,0.581736909,0.729665072,0.530551416,0.307865169,0.529636711,0.452003173,0.438026271,0.657762938,0.472817425,0.482758621,0.472379159,0.511752577,0.670411384,NULL,0.671635807,NULL
2100607,Carrington College-Tucson,Tucson,AZ,1,NULL,440,0.2614,0.0364,0.6136,0.0023,0.0477,0.0045,0.0136,0,0.0205,NULL,0.0068,NULL,1,NULL,21229,NULL,24529,NULL,NULL,14287,11942,2549,3036,0.4211,0.6507,0.084889317,0.048700674,34105.34753,17729.16745,9475,9475,9500,105.469475,0.475178297,0.421328671,0.581736909,0.729665072,0.530551416,0.307865169,0.529636711,0.452003173,0.438026271,0.657762938,0.472817425,0.482758621,0.472379159,0.511752577,0.620236392,NULL,0.633205019,NULL
3120300,College America-Flagstaff,Flagstaff,AZ,NULL,NULL,209,0.2727,0.0144,0.1053,0,0.6029,0,0.0048,0,0,NULL,0,NULL,1,NULL,20877,26842,NULL,17211,17211,NULL,14468,3013,3960,0.5833,0.8431,0.074458875,0.042424242,28201.63862,12667.36955,17636,17636,25667.5,284.9618684,0.152317881,0.153543307,0.146341463,PrivacySuppressed,0.177272727,0.138743455,0.149659864,0.153846154,0.146086957,PrivacySuppressed,0.167755991,0.104895105,0.130081301,0.195979899,NULL,0.4667,NULL,NULL
886400,Arizona Academy of Beauty-East,Tucson,AZ,NULL,NULL,47,0.383,0.0213,0.4894,0.0213,0.0213,0,0.0638,0,0,NULL,0,NULL,1,NULL,12938,NULL,16550,NULL,NULL,14060,7119,3599,NULL,NULL,0.575,PrivacySuppressed,PrivacySuppressed,29516.37738,10037.44116,5491.5,5491.5,5975,66.33474875,0.278481013,0.186440678,PrivacySuppressed,PrivacySuppressed,0.294117647,PrivacySuppressed,PrivacySuppressed,0.278688525,0.242857143,PrivacySuppressed,0.276315789,PrivacySuppressed,0.322580645,0.263157895,0.6207,NULL,0.585395122,NULL
